id,apellido,nombre,genero,distrito,inicio,fin,juramento,cese,bloque,bloque_inicio,bloque_fin
hcdn2824,jetter,ingrid,f,corrientes,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2019-12-10,2023-12-09
hcdn2809,joury,maria de las mercedes,f,buenos aires,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2019-12-10,2023-12-09
hcdn1407,juarez,manuel humberto,m,santiago del estero,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente civico por santiago,2013-12-10,2017-12-09
hcdn1353,juarez,myrian del valle,f,catamarca,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente civico y social de catamarca,2013-12-10,2017-12-09
hcdn1121,juez,luis alfredo,m,cordoba,2019-12-10,2023-12-09,2019-12-04,2021-12-07,pro,2019-12-10,2021-12-07
hcdn3068,juliano,pablo,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,ucr - unión cívica radical,2023-12-10,2024-10-24
hcdn3068,juliano,pablo,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,democracia para siempre,2024-10-24,2025-12-10
hcdn3068,juliano,pablo,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,provincias unidas,2025-12-10,2027-12-09
hcdn1273,junio,juan carlos isaac,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,nuevo encuentro popular y solidario,2011-12-10,2011-12-12
hcdn1273,junio,juan carlos isaac,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,nuevo encuentro,2011-12-13,2013-06-27
hcdn1273,junio,juan carlos isaac,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente nuevo encuentro,2013-06-28,2015-06-08
hcdn1273,junio,juan carlos isaac,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,solidario si,2015-06-09,2015-12-09
hcdn1182,juri,mariana,f,mendoza,2009-12-10,2013-12-09,2009-12-03,2013-12-09,ucr,2009-12-10,2013-12-09
hcdn1076,katz,daniel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,de la concertacion,2007-12-10,2008-08-13
hcdn1076,katz,daniel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,consenso federal,2008-08-14,2009-11-11
hcdn1076,katz,daniel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,ucr,2009-11-12,2011-12-09
hcdn0998,kenny,eduardo enrique federico,m,la pampa,2007-12-10,2011-12-09,2007-12-05,2011-12-09,ucr,2007-12-10,2011-12-09
hcdn1337,kicillof,axel,m,ciudad de buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1489,kirchner,maximo carlos,m,santa cruz,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1489,kirchner,maximo carlos,m,buenos aires,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1489,kirchner,maximo carlos,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn0707,kirchner,nestor carlos,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2010-10-27,frente para la victoria - pj,2009-12-10,2010-10-27
hcdn2941,klipauka lewtak,florencia,f,misiones,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-12-09
hcdn2941,klipauka lewtak,florencia,f,misiones,2021-12-10,2025-12-09,2021-12-07,2025-12-09,cambio federal,2023-12-10,2023-12-27
hcdn2941,klipauka lewtak,florencia,f,misiones,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos coalición federal,2023-12-27,2024-03-20
hcdn2941,klipauka lewtak,florencia,f,misiones,2021-12-10,2025-12-09,2021-12-07,2025-12-09,la libertad avanza,2024-03-20,2025-12-09
hcdn2846,koenig,marcelo,m,buenos aires,2017-12-10,2021-12-09,2019-12-19,2021-12-09,frente de todos,2019-12-19,2021-12-09
hcdn0999,korenfeld,beatriz liliana,f,santa cruz,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn1274,kosiner,pablo francisco juan,m,salta,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1274,kosiner,pablo francisco juan,m,salta,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2016-02-03
hcdn1274,kosiner,pablo francisco juan,m,salta,2015-12-10,2019-12-09,2015-12-04,2019-12-09,justicialista,2016-02-04,2019-12-09
hcdn0895,kroneberger,daniel ricardo,m,la pampa,2011-12-10,2015-12-09,2011-12-06,2015-12-09,ucr,2011-12-10,2015-12-09
hcdn0895,kroneberger,daniel ricardo,m,la pampa,2015-12-10,2019-12-09,2015-12-04,2019-12-09,ucr,2015-12-10,2019-12-09
hcdn0896,kunkel,carlos miguel,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-10,2013-12-09
hcdn0896,kunkel,carlos miguel,m,buenos aires,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2017-12-09
hcdn2958,laciar,susana alicia,f,san juan,2021-12-10,2025-12-09,2021-12-07,2023-12-09,produccion y trabajo,2021-12-10,2023-12-09
hcdn2385,lacoste,jorge enrique,m,entre rios,2017-12-10,2021-12-09,2017-12-06,2021-12-09,ucr,2017-12-10,2021-12-09
hcdn1358,lagoria,elia nelly,f,chubut,2013-12-10,2017-12-09,2013-12-04,2017-12-09,trabajo y dignidad,2013-12-10,2017-12-09
hcdn2761,lampreabe,florencia,f,buenos aires,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn1077,lanceta,ruben orfel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,ucr,2007-12-10,2011-12-09
hcdn0837,landau,jorge alberto,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0837,landau,jorge alberto,m,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-11-30,frente para la victoria - pj,2011-12-10,2015-11-30
hcdn2796,landriscini,susana graciela,f,rio negro,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn3205,lanesan sancho,moira,f,santa cruz,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn1275,larroque,andres,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1275,larroque,andres,m,ciudad de buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1275,larroque,andres,m,buenos aires,2019-12-10,2023-12-09,2019-12-04,2020-05-01,frente de todos,2019-12-10,2020-05-01
hcdn1433,laspina,luciano andres,m,santa fe,2013-12-10,2017-12-09,2015-02-25,2017-12-09,union pro,2015-02-25,2017-12-09
hcdn1433,laspina,luciano andres,m,santa fe,2017-12-10,2021-12-09,2017-12-06,2021-12-09,pro,2017-12-10,2021-12-09
hcdn1433,laspina,luciano andres,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-12-09
hcdn1433,laspina,luciano andres,m,santa fe,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2023-12-10,2025-12-09
hcdn2749,latorre,jimena,f,mendoza,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2023-12-09
hcdn3231,laumann,andres ariel,m,entre rios,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn1468,lavagna,marco,m,ciudad de buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,federal unidos por una nueva argentina,2015-12-10,2019-06-25
hcdn1468,lavagna,marco,m,ciudad de buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,consenso federal,2019-06-26,2019-12-09
hcdn2386,leavy,sergio napoleon,m,salta,2017-12-10,2021-12-09,2017-12-06,2019-12-09,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn1096,ledesma,julio ruben,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,corriente de pensamiento federal,2009-12-10,2013-09-10
hcdn1096,ledesma,julio ruben,m,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente renovador,2013-09-11,2013-12-09
hcdn2886,ledesma,tomas,m,entre rios,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2886,ledesma,tomas,m,entre rios,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn2388,ledesma abdala de zamora,claudia,f,santiago del estero,2017-12-10,2021-12-09,2017-12-06,2019-12-09,frente civico por santiago,2017-12-10,2019-12-09
hcdn0811,leguizamon,maria laura,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn2389,lehmann,maria lucila,f,santa fe,2017-12-10,2021-12-09,2017-12-06,2021-12-09,coalicion civica,2017-12-10,2021-12-09
hcdn2792,leito,mario,m,tucuman,2019-12-10,2023-12-09,2019-12-04,2023-10-27,frente de todos,2019-12-10,2023-10-27
hcdn2799,leiva,aldo,m,chaco,2019-12-10,2023-12-09,2019-12-04,2023-12-09,frente de todos,2019-12-10,2023-12-09
hcdn2799,leiva,aldo,m,chaco,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn3084,lemoine,lilia,f,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn2771,lena,gabriela,f,entre rios,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2023-12-09
hcdn3189,leone,andres,m,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn1000,leverberg,stella maris,f,misiones,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn1000,leverberg,stella maris,f,misiones,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1078,linares,maria virginia,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,coalicion civica - ari - gen - upt,2007-12-10,2009-11-11
hcdn1078,linares,maria virginia,f,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,gen,2009-11-12,2011-12-09
hcdn1078,linares,maria virginia,f,buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,gen,2011-12-10,2015-12-09
hcdn1445,lipovetzky,daniel andres,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,union pro,2015-12-10,2017-12-09
hcdn1445,lipovetzky,daniel andres,m,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,pro,2017-12-10,2019-12-09
hcdn2936,litza,monica,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2936,litza,monica,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn1579,litza,monica edith,f,buenos aires,2013-12-10,2017-12-09,2016-03-01,2017-12-09,federal unidos por una nueva argentina,2016-03-01,2017-12-09
hcdn3025,llancafilo,osvaldo,m,neuquen,2021-12-10,2025-12-09,2023-12-07,2025-12-09,innovación federal,2023-12-07,2024-02-21
hcdn3025,llancafilo,osvaldo,m,neuquen,2021-12-10,2025-12-09,2023-12-07,2025-12-09,movimiento popular neuquino,2024-02-21,2025-12-09
hcdn3070,llano,mercedes,f,mendoza,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2023-12-10,2027-12-09
hcdn1183,llanos,ermindo edgardo marcelo,m,jujuy,2009-12-10,2013-12-09,2009-12-03,2013-12-09,frente para la victoria - pj,2009-12-14,2013-12-09
hcdn1476,llanos massa,ana maria,f,chubut,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn2390,llaryora,martin miguel,m,cordoba,2017-12-10,2021-12-09,2017-12-06,2019-12-09,cordoba federal,2017-12-10,2019-12-09
hcdn1038,llera,timoteo,m,misiones,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn3172,lluch,enrique,m,cordoba,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn0530,lombardi,hernan,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-03-10,pro,2021-12-10,2023-12-09
hcdn0530,lombardi,hernan,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-03-10,pro,2023-12-10,2025-03-10
hcdn3161,longo,johanna sabrina,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,la libertad avanza,2025-12-10,2029-12-09
hcdn1563,lopardo,maria paula,f,ciudad de buenos aires,2013-12-10,2017-12-09,2016-03-01,2017-12-09,union pro,2016-03-01,2017-12-09
hcdn2877,lopez,gustavo fernando,m,ciudad de buenos aires,2017-12-10,2021-12-09,2021-10-26,2021-12-09,frente de todos,2021-10-26,2021-12-09
hcdn2851,lopez,jimena,f,buenos aires,2019-12-10,2023-12-09,2019-12-19,2022-12-01,frente de todos,2019-12-19,2022-12-01
hcdn2851,lopez,jimena,f,buenos aires,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn2401,lopez,juan manuel,m,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2021-12-09,coalicion civica,2017-12-10,2021-12-09
hcdn2401,lopez,juan manuel,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,coalicion civica,2021-12-10,2023-12-09
hcdn2401,lopez,juan manuel,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,coalición cívica,2023-12-10,2023-12-27
hcdn2401,lopez,juan manuel,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos coalición federal,2023-12-27,2024-05-01
hcdn2401,lopez,juan manuel,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,coalicion civica,2024-05-02,2025-12-09
hcdn1393,lopez,pablo sebastian,m,salta,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente de izquierda y de los trabajadores,2013-12-10,2017-12-09
hcdn1002,lopez,rafael angel,m,formosa,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn0014,lopez arias,marcelo eduardo,m,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2009-09-07
hcdn0014,lopez arias,marcelo eduardo,m,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,peronista salteño,2009-09-08,2009-12-09
hcdn0014,lopez arias,marcelo eduardo,m,salta,2007-12-10,2011-12-09,2007-12-05,2011-12-09,peronista,2009-12-10,2011-12-09
hcdn1482,lopez koenig,leandro gaston,m,neuquen,2015-12-10,2019-12-09,2015-12-04,2019-12-09,union pro,2015-12-10,2017-12-09
hcdn1482,lopez koenig,leandro gaston,m,neuquen,2015-12-10,2019-12-09,2015-12-04,2019-12-09,pro,2017-12-10,2019-12-09
hcdn2898,lopez murphy,ricardo hipolito,m,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,republicanos unidos,2021-12-10,2023-12-09
hcdn2898,lopez murphy,ricardo hipolito,m,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,cambio federal,2023-12-10,2023-12-27
hcdn2898,lopez murphy,ricardo hipolito,m,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,hacemos coalición federal,2023-12-27,2024-08-07
hcdn2898,lopez murphy,ricardo hipolito,m,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,encuentro federal,2024-08-07,2025-03-04
hcdn2898,lopez murphy,ricardo hipolito,m,ciudad de buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,republicanos unidos,2025-03-05,2025-12-09
hcdn3168,lopez pasquali,cecilia,f,santiago del estero,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn2791,lopez rodriguez,dante,m,catamarca,2017-12-10,2021-12-09,2019-12-19,2021-12-09,frente de todos,2019-12-19,2021-12-09
hcdn2791,lopez rodriguez,dante,m,catamarca,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2791,lopez rodriguez,dante,m,catamarca,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn1110,lorges,juan carlos,m,buenos aires,2007-12-10,2011-12-09,2009-05-20,2011-12-09,frente para la victoria - pj,2009-05-20,2011-12-09
hcdn1439,lospennato,silvia,f,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,union pro,2015-12-10,2017-12-09
hcdn1439,lospennato,silvia,f,buenos aires,2015-12-10,2019-12-09,2015-12-04,2019-12-09,pro,2017-12-10,2019-12-09
hcdn1439,lospennato,silvia,f,buenos aires,2019-12-10,2023-12-09,2019-12-04,2023-12-09,pro,2019-12-10,2023-12-09
hcdn1439,lospennato,silvia,f,buenos aires,2023-12-10,2027-12-09,2023-12-07,2025-12-09,pro,2023-12-10,2025-12-09
hcdn1276,lotto,ines beatriz,f,formosa,2011-12-10,2015-12-09,2011-12-06,2015-12-09,frente para la victoria - pj,2011-12-10,2015-12-09
hcdn1276,lotto,ines beatriz,f,formosa,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2019-12-09
hcdn1043,lousteau,martin,m,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2016-02-29,suma + unen,2013-12-10,2016-02-29
hcdn1043,lousteau,martin,m,ciudad de buenos aires,2017-12-10,2021-12-09,2017-12-06,2019-12-09,evolucion radical,2017-12-10,2019-12-09
hcdn1043,lousteau,martin,m,ciudad de buenos aires,2025-12-10,2029-12-09,,2029-12-09,provincias unidas,2025-12-10,2029-12-09
hcdn0799,lozano,claudio raul,m,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,buenos aires para todos en proyecto sur,2007-12-10,2009-12-09
hcdn0799,lozano,claudio raul,m,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,movimiento proyecto sur,2009-12-10,2011-09-06
hcdn0799,lozano,claudio raul,m,ciudad de buenos aires,2007-12-10,2011-12-09,2007-12-05,2011-12-09,unidad popular,2011-09-07,2011-12-09
hcdn0799,lozano,claudio raul,m,ciudad de buenos aires,2011-12-10,2015-12-09,2011-12-06,2015-12-09,unidad popular,2011-12-10,2015-12-09
hcdn1003,luna de marcos,ana zulema,f,santiago del estero,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente civico por santiago,2007-12-10,2011-12-09
hcdn3221,luque,juan pablo,m,chubut,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn0513,lusquiños,luis bernardo,m,san luis,2013-12-10,2017-12-09,2016-03-01,2017-06-17,compromiso federal,2016-03-01,2017-06-17
hcdn1379,mac allister,carlos javier,m,la pampa,2013-12-10,2017-12-09,2013-12-04,2015-12-28,union pro,2013-12-10,2015-12-28
hcdn0440,macaluse,eduardo gabriel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,ari autonomo 8 +,2007-12-10,2008-05-22
hcdn0440,macaluse,eduardo gabriel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,solidaridad e igualdad (si) - ari (t.d.f.),2008-05-23,2009-05-18
hcdn0440,macaluse,eduardo gabriel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,solidaridad e igualdad (si) - proyecto progresista,2009-05-19,2009-08-31
hcdn0440,macaluse,eduardo gabriel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,solidaridad e igualdad (si),2009-09-01,2009-12-09
hcdn0440,macaluse,eduardo gabriel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,si por la unidad popular,2009-12-10,2011-09-06
hcdn0440,macaluse,eduardo gabriel,m,buenos aires,2007-12-10,2011-12-09,2007-12-19,2011-12-09,unidad popular,2011-09-07,2011-12-09
hcdn2402,macha,monica,f,buenos aires,2017-12-10,2021-12-09,2017-12-10,2021-12-09,frente para la victoria - pj,2017-12-10,2019-12-09
hcdn2402,macha,monica,f,buenos aires,2017-12-10,2021-12-09,2017-12-10,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn2402,macha,monica,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2402,macha,monica,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-04-11
hcdn2402,macha,monica,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,nacional y popular,2025-04-11,2025-05-05
hcdn2402,macha,monica,f,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2025-05-05,2025-12-09
hcdn1518,macias,oscar alberto,m,corrientes,2015-12-10,2019-12-09,2015-12-04,2019-12-09,frente para la victoria - pj,2015-12-10,2016-02-10
hcdn1518,macias,oscar alberto,m,corrientes,2015-12-10,2019-12-09,2015-12-04,2019-12-09,justicialista,2016-02-11,2019-12-09
hcdn3075,macyszyn,lorena,f,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,buenos aires libre,2023-12-10,2024-09-13
hcdn3075,macyszyn,lorena,f,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,la libertad avanza,2024-09-13,2027-12-09
hcdn1381,madera,teresita,f,la rioja,2013-12-10,2017-12-09,2013-12-04,2017-12-09,frente para la victoria - pj,2013-12-10,2016-02-03
hcdn1381,madera,teresita,f,la rioja,2013-12-10,2017-12-09,2013-12-04,2017-12-09,justicialista,2016-02-04,2017-12-09
hcdn1347,magario,veronica maria,f,buenos aires,2013-12-10,2017-12-09,2013-12-04,2015-12-09,frente para la victoria - pj,2013-12-10,2015-12-09
hcdn1184,majdalani,silvia cristina,f,buenos aires,2009-12-10,2013-12-09,2009-12-03,2013-12-09,pro,2009-12-10,2013-12-09
hcdn1184,majdalani,silvia cristina,f,ciudad de buenos aires,2013-12-10,2017-12-09,2013-12-04,2015-12-09,union pro,2013-12-10,2015-12-09
hcdn1277,maldonado,victor hugo,m,chaco,2011-12-10,2015-12-09,2011-12-06,2015-12-09,ucr,2011-12-10,2015-12-09
hcdn2908,manes,facundo,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr,2021-12-10,2023-12-09
hcdn2908,manes,facundo,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,ucr - unión cívica radical,2023-12-10,2024-10-24
hcdn2908,manes,facundo,m,buenos aires,2021-12-10,2025-12-09,2021-12-07,2025-12-09,democracia para siempre,2024-10-24,2025-12-09
hcdn3206,mango,marcelo,m,rio negro,2023-12-10,2027-12-09,2025-12-03,2027-12-09,unión por la patria,2025-12-10,2027-12-09
hcdn3081,manrique,mario,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn1185,mansur,ricardo alfredo,m,mendoza,2009-12-10,2013-12-09,2009-12-03,2011-12-09,ucr,2009-12-10,2011-12-09
hcdn2807,manzi,ruben,m,catamarca,2019-12-10,2023-12-09,2019-12-04,2023-12-09,coalicion civica,2019-12-10,2023-12-09
hcdn1565,maquieyra,martin,m,la pampa,2013-12-10,2017-12-09,2016-03-01,2017-12-09,union pro,2016-03-01,2017-12-09
hcdn1565,maquieyra,martin,m,la pampa,2017-12-10,2021-12-09,2017-12-06,2021-12-09,pro,2017-12-10,2021-12-09
hcdn1565,maquieyra,martin,m,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-12-09
hcdn1565,maquieyra,martin,m,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2023-12-10,2025-12-09
hcdn3224,marclay,marianela,f,entre rios,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn2879,marcolli,julieta,f,catamarca,2017-12-10,2021-12-09,2021-10-26,2021-12-09,frente civico y social de catamarca,2021-10-26,2021-12-09
hcdn0768,marconato,gustavo angel,m,santa fe,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2011-12-09
hcdn1424,marcopulos,juan fernando,m,corrientes,2011-12-10,2015-12-09,2013-12-04,2015-12-09,frente para la victoria - pj,2013-12-10,2015-12-09
hcdn1505,marcucci,hugo maria,m,santa fe,2015-12-10,2019-12-09,2015-12-04,2019-12-09,ucr,2015-12-10,2019-12-09
hcdn2944,marin,varinia lis,f,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,frente de todos,2021-12-10,2023-12-09
hcdn2944,marin,varinia lis,f,la pampa,2021-12-10,2025-12-09,2021-12-07,2025-12-09,unión por la patria,2023-12-10,2025-12-09
hcdn2944,marin,varinia lis,f,la pampa,2025-12-10,2029-12-09,,2029-12-09,unión por la patria,2025-12-10,2029-12-09
hcdn3007,marino,juan,m,buenos aires,2019-12-10,2023-12-09,2022-08-02,2023-12-09,frente de todos,2022-08-02,2023-12-09
hcdn3007,marino,juan,m,buenos aires,2023-12-10,2027-12-09,2023-12-07,2027-12-09,unión por la patria,2023-12-10,2027-12-09
hcdn2848,marquez,claudia gabriela,f,cordoba,2017-12-10,2021-12-09,2019-12-19,2021-12-09,cordoba federal,2019-12-19,2021-12-09
hcdn3063,marquez,nadia,f,neuquen,2023-12-10,2027-12-09,2023-12-07,2025-12-09,la libertad avanza,2023-12-10,2025-12-09
hcdn2403,martiarena,jose luis,m,jujuy,2017-12-10,2021-12-09,2017-12-06,2021-12-09,justicialista,2017-12-10,2019-12-09
hcdn2403,martiarena,jose luis,m,jujuy,2017-12-10,2021-12-09,2017-12-06,2021-12-09,frente de todos,2019-12-10,2021-12-09
hcdn1036,martiarena,mario humberto,m,jujuy,2007-12-10,2011-12-09,2007-12-05,2011-12-09,frente para la victoria - pj,2007-12-10,2009-08-11
hcdn1036,martiarena,mario humberto,m,jujuy,2007-12-10,2011-12-09,2007-12-05,2011-12-09,no integra bloque,2009-08-12,2009-09-08
hcdn1036,martiarena,mario humberto,m,jujuy,2007-12-10,2011-12-09,2007-12-05,2011-12-09,peronismo jujeño,2009-09-09,2011-12-09
hcdn2764,martin,juan,m,santa fe,2019-12-10,2023-12-09,2019-12-04,2023-12-09,ucr,2019-12-10,2023-12-09
hcdn2938,martinez,alvaro,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,pro,2021-12-10,2023-11-29
hcdn2938,martinez,alvaro,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,la unión mendocina,2023-11-29,2023-12-09
hcdn2938,martinez,alvaro,m,mendoza,2021-12-10,2025-12-09,2021-12-07,2025-12-09,la unión mendocina,2023-12-10,2024-03-18
