"ID","APELLIDO","NOMBRE","GENERO","DISTRITO","INICIO","FIN","JURAMENTO","CESE","BLOQUE","BLOQUE_INICIO","BLOQUE_FIN"
"HCDN1466","GONZALEZ","ALVARO","M","CIUDAD DE BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","PRO","2017-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN1466","GONZALEZ","ALVARO","M","CIUDAD DE BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","PRO","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN1466","GONZALEZ","ALVARO","M","CIUDAD DE BUENOS AIRES","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","PRO","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN3186","GONZALEZ","DIOGENES IGNACIO","M","CORRIENTES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","UCR - UNIÓN CÍVICA RADICAL","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN3055","GONZALEZ","GERARDO GUSTAVO","M","FORMOSA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","LA LIBERTAD AVANZA","2023-12-10T00:00:00","2025-08-22T00:00:00"
"HCDN3055","GONZALEZ","GERARDO GUSTAVO","M","FORMOSA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","COHERENCIA","2025-08-22T00:00:00","2025-12-10T00:00:00"
"HCDN3055","GONZALEZ","GERARDO GUSTAVO","M","FORMOSA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","PAIS FEDERAL","2025-12-10T00:00:00","2026-02-13T00:00:00"
"HCDN3055","GONZALEZ","GERARDO GUSTAVO","M","FORMOSA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","INNOVACIÓN FEDERAL","2026-02-13T00:00:00","2027-12-09T00:00:00"
"HCDN1178","GONZALEZ","GLADYS ESTHER","F","BUENOS AIRES","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","PRO","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN1178","GONZALEZ","GLADYS ESTHER","F","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-01-06T00:00:00","UNION PRO","2013-12-10T00:00:00","2017-01-06T00:00:00"
"HCDN2979","GONZALEZ","GUSTAVO CARLOS MIGUEL","M","SANTA CRUZ","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-16T00:00:00","2025-12-09T00:00:00","FRENTE DE TODOS","2021-12-16T00:00:00","2023-12-09T00:00:00"
"HCDN2979","GONZALEZ","GUSTAVO CARLOS MIGUEL","M","SANTA CRUZ","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-16T00:00:00","2025-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN1402","GONZALEZ","JOSEFINA VICTORIA","F","SANTA FE","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1402","GONZALEZ","JOSEFINA VICTORIA","F","SANTA FE","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2017-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN1402","GONZALEZ","JOSEFINA VICTORIA","F","SANTA FE","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN0995","GONZALEZ","JUAN DANTE","M","MENDOZA","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2007-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN0995","GONZALEZ","JUAN DANTE","M","MENDOZA","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN0954","GONZALEZ","NANCY SUSANA","F","CHUBUT","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN1316","GONZALEZ","PABLO GERARDO","M","SANTA CRUZ","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2021-02-10T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2021-02-10T00:00:00"
"HCDN1423","GONZALEZ","VERONICA","F","TIERRA DEL FUEGO","2011-12-10T00:00:00","2015-12-09T00:00:00","2013-12-04T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2013-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN3170","GONZALEZ ESTEVARENA","MARIA LUISA","F","BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN2285","GONZALEZ SELIGRA","NATHALIA INES","F","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2017-06-21T00:00:00","2019-03-10T00:00:00","PTS - FRENTE DE IZQUIERDA","2017-06-21T00:00:00","2019-03-10T00:00:00"
"HCDN3192","GRABOIS","JUAN","M","BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","UNIÓN POR LA PATRIA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN1452","GRANA","ADRIAN EDUARDO","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2015-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN0011","GRANADOS","DULCE","F","BUENOS AIRES","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN0011","GRANADOS","DULCE","F","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN2383","GRANDE","MARTIN","M","SALTA","2017-12-10T00:00:00","2021-12-09T00:00:00","2017-12-06T00:00:00","2021-12-09T00:00:00","PRO","2017-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN1503","GRANDINETTI","ALEJANDRO ARIEL","M","SANTA FE","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FEDERAL UNIDOS POR UNA NUEVA ARGENTINA","2015-12-10T00:00:00","2019-06-25T00:00:00"
"HCDN1503","GRANDINETTI","ALEJANDRO ARIEL","M","SANTA FE","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","CONSENSO FEDERAL","2019-06-26T00:00:00","2019-12-09T00:00:00"
"HCDN1075","GRIBAUDO","CHRISTIAN ALEJANDRO","M","BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-19T00:00:00","2011-12-09T00:00:00","PRO","2007-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN1075","GRIBAUDO","CHRISTIAN ALEJANDRO","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2016-02-29T00:00:00","UNION PRO","2013-12-10T00:00:00","2016-02-29T00:00:00"
"HCDN1269","GROSSO","LEONARDO","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN1269","GROSSO","LEONARDO","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2015-12-10T00:00:00","2016-06-22T00:00:00"
"HCDN1269","GROSSO","LEONARDO","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","PERONISMO PARA LA VICTORIA","2016-06-23T00:00:00","2018-10-25T00:00:00"
"HCDN1269","GROSSO","LEONARDO","M","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","MOVIMIENTO EVITA","2018-10-26T00:00:00","2019-12-09T00:00:00"
"HCDN1269","GROSSO","LEONARDO","M","BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN3207","GRUBER","MAURA","F","MISIONES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN1270","GUCCIONE","JOSE DANIEL","M","MISIONES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN1458","GUERIN","MARIA ISABEL","F","BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2015-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN2850","GUEVARA","FRANCISCO","M","SAN JUAN","2017-12-10T00:00:00","2021-12-09T00:00:00","2019-12-19T00:00:00","2021-12-09T00:00:00","FRENTE DE TODOS","2019-12-19T14:47:56","2021-12-09T00:00:00"
"HCDN1029","GULLO","JUAN CARLOS DANTE","M","CIUDAD DE BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2007-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN2768","GUTIERREZ","CARLOS","M","CORDOBA","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","CORDOBA FEDERAL","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2768","GUTIERREZ","CARLOS","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","HACEMOS POR NUESTRO PAÍS","2023-12-10T00:00:00","2023-12-27T00:00:00"
"HCDN2768","GUTIERREZ","CARLOS","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","HACEMOS COALICIÓN FEDERAL","2023-12-27T00:00:00","2024-08-07T00:00:00"
"HCDN2768","GUTIERREZ","CARLOS","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","ENCUENTRO FEDERAL","2024-08-07T00:00:00","2025-12-10T00:00:00"
"HCDN2768","GUTIERREZ","CARLOS","M","CORDOBA","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","PROVINCIAS UNIDAS","2025-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN1344","GUTIERREZ","HECTOR MARIA","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","UCR","2013-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1271","GUTIERREZ","MONICA EDITH","F","CORDOBA","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN2775","GUTIERREZ","RAMIRO","M","BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2775","GUTIERREZ","RAMIRO","M","BUENOS AIRES","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN1561","GUZMAN","ANDRES ERNESTO","M","CORDOBA","2013-12-10T00:00:00","2017-12-09T00:00:00","2016-03-01T00:00:00","2017-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2016-03-01T00:00:00","2016-06-22T00:00:00"
"HCDN1561","GUZMAN","ANDRES ERNESTO","M","CORDOBA","2013-12-10T00:00:00","2017-12-09T00:00:00","2016-03-01T00:00:00","2017-12-09T00:00:00","PERONISMO PARA LA VICTORIA","2016-06-23T00:00:00","2017-06-25T00:00:00"
"HCDN1561","GUZMAN","ANDRES ERNESTO","M","CORDOBA","2013-12-10T00:00:00","2017-12-09T00:00:00","2016-03-01T00:00:00","2017-12-09T00:00:00","BRIGADIER GENERAL JUAN BAUTISTA BUSTOS","2017-06-26T00:00:00","2017-12-09T00:00:00"
"HCDN3247","GUZMAN","JAIRO","M","SANTA CRUZ","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN1179","GUZMAN","OLGA ELIZABETH","F","NEUQUEN","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","MOV POP NEUQUINO","2009-12-10T00:00:00","2013-12-09T00:00:00"
"HCDN1345","GUZMAN","SANDRO ADRIAN","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE RENOVADOR","2013-12-10T00:00:00","2015-05-11T00:00:00"
"HCDN1345","GUZMAN","SANDRO ADRIAN","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","NO INTEGRA BLOQUE","2015-05-12T00:00:00","2015-12-14T00:00:00"
"HCDN1345","GUZMAN","SANDRO ADRIAN","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","BLOQUE SOCIAL CRISTIANO","2015-12-15T00:00:00","2016-03-14T00:00:00"
"HCDN1345","GUZMAN","SANDRO ADRIAN","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","JUNTOS POR ARGENTINA","2016-03-15T00:00:00","2016-11-30T00:00:00"
"HCDN1345","GUZMAN","SANDRO ADRIAN","M","BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE NORTE","2016-12-01T00:00:00","2017-12-09T00:00:00"
"HCDN3237","HADAD","RAUL","M","CORRIENTES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","UNIÓN POR LA PATRIA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN2804","HAGMAN","ITAI","M","CIUDAD DE BUENOS AIRES","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2804","HAGMAN","ITAI","M","CIUDAD DE BUENOS AIRES","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2025-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN2804","HAGMAN","ITAI","M","CIUDAD DE BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","UNIÓN POR LA PATRIA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN1325","HARISPE","GASTON","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","NUEVO ENCUENTRO POPULAR Y SOLIDARIO","2011-12-10T00:00:00","2011-12-12T00:00:00"
"HCDN1325","HARISPE","GASTON","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","NUEVO ENCUENTRO","2011-12-13T00:00:00","2013-06-27T00:00:00"
"HCDN1325","HARISPE","GASTON","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE NUEVO ENCUENTRO","2013-06-28T00:00:00","2013-12-18T00:00:00"
"HCDN1325","HARISPE","GASTON","M","BUENOS AIRES","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2013-12-19T00:00:00","2015-12-09T00:00:00"
"HCDN3210","HARTFIELD","DIEGO","M","MISIONES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN2781","HEIN","GUSTAVO RENE","M","ENTRE RIOS","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","PRO","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","NUEVO ENCUENTRO POPULAR Y SOLIDARIO","2009-12-10T00:00:00","2011-12-12T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","NUEVO ENCUENTRO","2011-12-13T00:00:00","2013-06-27T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2009-12-10T00:00:00","2013-12-09T00:00:00","2009-12-03T00:00:00","2013-12-09T00:00:00","FRENTE NUEVO ENCUENTRO","2013-06-28T00:00:00","2013-12-09T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","FRENTE NUEVO ENCUENTRO","2013-12-10T00:00:00","2015-06-08T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2013-12-10T00:00:00","2017-12-09T00:00:00","2013-12-04T00:00:00","2017-12-09T00:00:00","SOLIDARIO SI","2015-06-09T00:00:00","2017-12-09T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2017-12-10T00:00:00","2021-12-09T00:00:00","2019-12-19T00:00:00","2021-12-09T00:00:00","FRENTE DE TODOS","2019-12-19T14:47:56","2021-12-09T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","FRENTE DE TODOS","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN1180","HELLER","CARLOS","M","CIUDAD DE BUENOS AIRES","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN2829","HERNANDEZ","ESTELA","F","CHUBUT","2019-12-10T00:00:00","2023-12-09T00:00:00","2019-12-04T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN1523","HERNANDEZ","MARTIN OSVALDO","M","FORMOSA","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","UCR","2015-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN2445","HERRERA","BERNARDO JOSE","M","SANTIAGO DEL ESTERO","2017-12-10T00:00:00","2021-12-09T00:00:00","2019-04-04T00:00:00","2021-12-09T00:00:00","FRENTE CIVICO POR SANTIAGO","2019-04-04T00:00:00","2019-12-09T00:00:00"
"HCDN2445","HERRERA","BERNARDO JOSE","M","SANTIAGO DEL ESTERO","2017-12-10T00:00:00","2021-12-09T00:00:00","2019-04-04T00:00:00","2021-12-09T00:00:00","FRENTE DE TODOS","2019-12-10T00:00:00","2021-12-09T00:00:00"
"HCDN2445","HERRERA","BERNARDO JOSE","M","SANTIAGO DEL ESTERO","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","FRENTE DE TODOS","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2445","HERRERA","BERNARDO JOSE","M","SANTIAGO DEL ESTERO","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN0612","HERRERA","GRISELDA NOEMI","F","LA RIOJA","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN0996","HERRERA","JOSE ALBERTO","M","SANTIAGO DEL ESTERO","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","FRENTE CIVICO POR SANTIAGO","2007-12-10T00:00:00","2011-12-09T00:00:00"
"HCDN0996","HERRERA","JOSE ALBERTO","M","SANTIAGO DEL ESTERO","2011-12-10T00:00:00","2015-12-09T00:00:00","2011-12-06T00:00:00","2015-12-09T00:00:00","FRENTE CIVICO POR SANTIAGO","2011-12-10T00:00:00","2015-12-09T00:00:00"
"HCDN0996","HERRERA","JOSE ALBERTO","M","SANTIAGO DEL ESTERO","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2017-11-08T00:00:00","FRENTE CIVICO POR SANTIAGO","2015-12-10T00:00:00","2017-11-08T00:00:00"
"HCDN1529","HERRERA","LUIS BEDER","M","LA RIOJA","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2015-12-10T00:00:00","2016-02-11T00:00:00"
"HCDN1529","HERRERA","LUIS BEDER","M","LA RIOJA","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2019-12-09T00:00:00","JUSTICIALISTA","2016-02-12T00:00:00","2019-12-09T00:00:00"
"HCDN3021","HERRERA","MARCELA","F","TUCUMAN","2019-12-10T00:00:00","2023-12-09T00:00:00","2023-11-02T00:00:00","2023-12-09T00:00:00","FRENTE DE TODOS","2023-11-02T00:00:00","2023-12-09T00:00:00"
"HCDN3204","HERRERA","OSCAR","M","MISIONES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","INNOVACIÓN FEDERAL","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN2949","HERRERA","RICARDO","M","LA RIOJA","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","FRENTE DE TODOS","2021-12-10T00:00:00","2023-12-09T00:00:00"
"HCDN2949","HERRERA","RICARDO","M","LA RIOJA","2021-12-10T00:00:00","2025-12-09T00:00:00","2021-12-07T00:00:00","2025-12-09T00:00:00","UNIÓN POR LA PATRIA","2023-12-10T00:00:00","2025-12-09T00:00:00"
"HCDN1464","HERS CABRAL","ANABELLA RUTH","F","CIUDAD DE BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2018-12-12T00:00:00","UNION PRO","2015-12-10T00:00:00","2017-12-09T00:00:00"
"HCDN1464","HERS CABRAL","ANABELLA RUTH","F","CIUDAD DE BUENOS AIRES","2015-12-10T00:00:00","2019-12-09T00:00:00","2015-12-04T00:00:00","2018-12-12T00:00:00","PRO","2017-12-10T00:00:00","2018-12-12T00:00:00"
"HCDN3232","HOLZMAN","PATRICIA","F","CIUDAD DE BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
"HCDN1484","HORNE","SILVIA RENEE","F","RIO NEGRO","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","FRENTE PARA LA VICTORIA - PJ","2016-03-01T00:00:00","2016-06-22T00:00:00"
"HCDN1484","HORNE","SILVIA RENEE","F","RIO NEGRO","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","PERONISMO PARA LA VICTORIA","2016-06-23T00:00:00","2018-10-25T00:00:00"
"HCDN1484","HORNE","SILVIA RENEE","F","RIO NEGRO","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","MOVIMIENTO EVITA","2018-10-26T00:00:00","2019-12-09T00:00:00"
"HCDN0997","HOTTON","CYNTHIA LILIANA","F","CIUDAD DE BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","PRO","2007-12-10T00:00:00","2009-07-30T00:00:00"
"HCDN0997","HOTTON","CYNTHIA LILIANA","F","CIUDAD DE BUENOS AIRES","2007-12-10T00:00:00","2011-12-09T00:00:00","2007-12-05T00:00:00","2011-12-09T00:00:00","VALORES PARA MI PAIS","2009-07-31T00:00:00","2011-12-09T00:00:00"
"HCDN1573","HUCZAK","STELLA MARIS","F","MENDOZA","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","UNION PRO","2016-03-01T00:00:00","2017-12-09T00:00:00"
"HCDN1573","HUCZAK","STELLA MARIS","F","MENDOZA","2015-12-10T00:00:00","2019-12-09T00:00:00","2016-03-01T00:00:00","2019-12-09T00:00:00","PRO","2017-12-10T00:00:00","2019-12-09T00:00:00"
"HCDN3098","HUESEN","GERARDO","M","TUCUMAN","2023-12-10T00:00:00","2027-12-09T00:00:00","2023-12-07T00:00:00","2027-12-09T00:00:00","LA LIBERTAD AVANZA","2023-12-10T00:00:00","2027-12-09T00:00:00"
"HCDN3165","HUMENUK","GLADYS","F","BUENOS AIRES","2025-12-10T00:00:00","2029-12-09T00:00:00",NA,"2029-12-09T00:00:00","LA LIBERTAD AVANZA","2025-12-10T00:00:00","2029-12-09T00:00:00"
